lmd_A,baseline_A,corLDMmRT_A,corLDMmRT_CI_lower_A,corLDMmRT_CI_upper_A,corLDM_congruent_A,coef_A,p_value_A,BIC_A,ext_model,lmd_B,baseline_B,corLDMmRT_B,corLDMmRT_CI_lower_B,corLDMmRT_CI_upper_B,corLDM_congruent_B,coef_B,p_value_B,BIC_B,corpora,measure,stimuli,model,window_radius,embedding_size,family,base_BIC_A,base_BIC_B,C1_corr_dir,C0_bAB,C2_B_inCI,C1C2,C3_AB_pvalue,C1C2C3,C4_dBIC_AB,C1C2C3C4
cos_bnc_skipgram_50_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.104,-0.11,0.316,-0.181288439285963,99.32,0.39,1182,cos_bnc_skipgram_50_r3m_RT ~ country + Letters_n + Syllables_n+ logBNC,cos_bnc_skipgram_50_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.105,-0.098,0.313,-0.181288439285963,102.09,0.38,1183.1,bnc,cos,lowercase,skipgram,r_03,50,predict,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_bnc_skipgram_50_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.203,-0.029,0.385,-0.105823493380554,154.87,0.202,1181,cos_bnc_skipgram_50_r5m_RT ~ country + Letters_n + Syllables_n+ logBNC,cos_bnc_skipgram_50_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.203,-0.003,0.356,-0.105823493380554,158.4,0.195,1182.2,bnc,cos,lowercase,skipgram,r_05,50,predict,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_bnc_skipgram_500_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.009,-0.215,0.182,-0.135789559455613,25.19,0.869,1182.7,cos_bnc_skipgram_500_r1m_RT ~ country + Letters_n + Syllables_n+ logBNC,cos_bnc_skipgram_500_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.006,-0.23,0.17,-0.135789559455613,28.74,0.852,1183.9,bnc,cos,lowercase,skipgram,r_01,500,predict,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_bnc_skipgram_500_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.124,-0.315,0.076,-0.0882491026326391,110.99,0.541,1182.4,cos_bnc_skipgram_500_r10m_RT ~ country + Letters_n + Syllables_n+ logBNC,cos_bnc_skipgram_500_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.124,-0.33,0.078,-0.0882491026326391,113.64,0.534,1183.6,bnc,cos,lowercase,skipgram,r_10,500,predict,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_bnc_skipgram_500_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.031,-0.218,0.183,-0.0691983046165164,88.05,0.585,1182.4,cos_bnc_skipgram_500_r3m_RT ~ country + Letters_n + Syllables_n+ logBNC,cos_bnc_skipgram_500_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.03,-0.233,0.145,-0.0691983046165164,90.3,0.578,1183.6,bnc,cos,lowercase,skipgram,r_03,500,predict,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_bnc_skipgram_500_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.113,-0.32,0.078,-0.113321927131099,91.44,0.592,1182.5,cos_bnc_skipgram_500_r5m_RT ~ country + Letters_n + Syllables_n+ logBNC,cos_bnc_skipgram_500_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.113,-0.312,0.103,-0.113321927131099,93.56,0.585,1183.7,bnc,cos,lowercase,skipgram,r_05,500,predict,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
euc_bnc_cbow_100_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.025,-0.239,0.201,-0.0552018218268491,8.94,0.519,1182.3,euc_bnc_cbow_100_r1m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_cbow_100_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.026,-0.202,0.183,-0.0552018218268491,8.89,0.524,1183.5,bnc,euc,lowercase,cbow,r_01,100,predict,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
euc_bnc_cbow_100_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.5,0.336,0.624,-0.140656346870531,14.87,0,1166.6,euc_bnc_cbow_100_r10m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_cbow_100_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.499,0.327,0.634,-0.140656346870531,14.95,0,1167.9,bnc,euc,lowercase,cbow,r_10,100,predict,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_bnc_cbow_100_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.252,0.053,0.456,-0.140622490963867,16.81,0.02,1176.9,euc_bnc_cbow_100_r3m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_cbow_100_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.252,0.05,0.456,-0.140622490963867,16.96,0.019,1178.1,bnc,euc,lowercase,cbow,r_03,100,predict,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
euc_bnc_cbow_100_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.369,0.167,0.54,-0.163609967059921,16.68,0.002,1172.9,euc_bnc_cbow_100_r5m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_cbow_100_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.369,0.18,0.527,-0.163609967059921,16.81,0.002,1174.1,bnc,euc,lowercase,cbow,r_05,100,predict,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_bnc_cbow_200_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.075,-0.129,0.26,-0.0736075449419278,12.93,0.364,1181.9,euc_bnc_cbow_200_r1m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_cbow_200_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.075,-0.128,0.3,-0.0736075449419278,12.96,0.366,1183.1,bnc,euc,lowercase,cbow,r_01,200,predict,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
euc_bnc_cbow_200_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.496,0.332,0.626,-0.143321578382559,15.13,0,1167.8,euc_bnc_cbow_200_r10m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_cbow_200_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.495,0.355,0.635,-0.143321578382559,15.22,0,1169.1,bnc,euc,lowercase,cbow,r_10,200,predict,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_bnc_cbow_200_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.314,0.125,0.491,-0.119354842776095,19.2,0.013,1176.1,euc_bnc_cbow_200_r3m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_cbow_200_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.313,0.15,0.489,-0.119354842776095,19.3,0.013,1177.4,bnc,euc,lowercase,cbow,r_03,200,predict,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
euc_bnc_cbow_200_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.469,0.334,0.604,-0.148417916859875,19.84,0,1168.6,euc_bnc_cbow_200_r5m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_cbow_200_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.468,0.308,0.603,-0.148417916859875,19.96,0,1169.8,bnc,euc,lowercase,cbow,r_05,200,predict,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_bnc_cbow_300_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.083,-0.146,0.282,-0.0618625230518681,11.97,0.434,1182.1,euc_bnc_cbow_300_r1m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_cbow_300_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.083,-0.15,0.294,-0.0618625230518681,11.96,0.438,1183.3,bnc,euc,lowercase,cbow,r_01,300,predict,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
euc_bnc_cbow_300_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.474,0.314,0.64,-0.142343830303741,14.59,0,1169,euc_bnc_cbow_300_r10m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_cbow_300_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.474,0.328,0.608,-0.142343830303741,14.69,0,1170.2,bnc,euc,lowercase,cbow,r_10,300,predict,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_bnc_cbow_300_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.31,0.116,0.476,-0.11965570245022,18.69,0.015,1176.4,euc_bnc_cbow_300_r3m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_cbow_300_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.31,0.1,0.463,-0.11965570245022,18.86,0.015,1177.6,bnc,euc,lowercase,cbow,r_03,300,predict,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
euc_bnc_cbow_300_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.425,0.219,0.596,-0.149915199432183,18.81,0.001,1170.9,euc_bnc_cbow_300_r5m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_cbow_300_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.425,0.247,0.576,-0.149915199432183,18.92,0.001,1172.1,bnc,euc,lowercase,cbow,r_05,300,predict,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_bnc_cbow_50_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.026,-0.216,0.16,-0.0910344536261158,9.45,0.475,1182.2,euc_bnc_cbow_50_r1m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_cbow_50_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.026,-0.253,0.18,-0.0910344536261158,9.54,0.473,1183.4,bnc,euc,lowercase,cbow,r_01,50,predict,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
euc_bnc_cbow_50_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.475,0.317,0.616,-0.158130349034365,13.43,0,1169.1,euc_bnc_cbow_50_r10m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_cbow_50_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.475,0.331,0.602,-0.158130349034365,13.53,0,1170.2,bnc,euc,lowercase,cbow,r_10,50,predict,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_bnc_cbow_50_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.234,0.02,0.416,-0.145544903731832,16.43,0.018,1176.8,euc_bnc_cbow_50_r3m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_cbow_50_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.235,0.059,0.422,-0.145544903731832,16.66,0.017,1177.9,bnc,euc,lowercase,cbow,r_03,50,predict,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
euc_bnc_cbow_50_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.367,0.209,0.526,-0.151754528850151,15.23,0.002,1172.8,euc_bnc_cbow_50_r5m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_cbow_50_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.367,0.2,0.503,-0.151754528850151,15.39,0.002,1173.9,bnc,euc,lowercase,cbow,r_05,50,predict,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_bnc_cbow_500_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.089,-0.122,0.283,-0.0572121531201203,10.56,0.5,1182.3,euc_bnc_cbow_500_r1m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_cbow_500_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.089,-0.113,0.276,-0.0572121531201203,10.53,0.504,1183.5,bnc,euc,lowercase,cbow,r_01,500,predict,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
euc_bnc_cbow_500_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.494,0.324,0.629,-0.132335429741104,15.21,0,1167.4,euc_bnc_cbow_500_r10m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_cbow_500_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.493,0.331,0.628,-0.132335429741104,15.29,0,1168.7,bnc,euc,lowercase,cbow,r_10,500,predict,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_bnc_cbow_500_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.376,0.202,0.53,-0.125942314124742,22.07,0.005,1174.1,euc_bnc_cbow_500_r3m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_cbow_500_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.375,0.183,0.547,-0.125942314124742,22.2,0.005,1175.3,bnc,euc,lowercase,cbow,r_03,500,predict,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_bnc_cbow_500_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.448,0.278,0.574,-0.160105496182976,20.46,0,1169.6,euc_bnc_cbow_500_r5m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_cbow_500_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.448,0.288,0.579,-0.160105496182976,20.62,0,1170.7,bnc,euc,lowercase,cbow,r_05,500,predict,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_bnc_conditional_probability_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.033,-0.2,0.156,0.00305288174847263,471.03,0.251,1181.3,euc_bnc_conditional_probability_None_r1m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_conditional_probability_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.036,-0.254,0.163,0.00305288174847263,456.27,0.269,1182.7,bnc,euc,lowercase,conditional_probability_None,r_01,None,count,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
euc_bnc_conditional_probability_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.435,-0.574,-0.299,0.0385669852084101,-3880.51,0.038,1178.1,euc_bnc_conditional_probability_None_r10m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_conditional_probability_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.433,-0.564,-0.312,0.0385669852084101,-3863.33,0.04,1179.4,bnc,euc,lowercase,conditional_probability_None,r_10,None,count,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
euc_bnc_conditional_probability_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.424,-0.557,-0.28,0.0320727536835918,-1684.64,0.12,1180.2,euc_bnc_conditional_probability_None_r3m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_conditional_probability_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.424,-0.549,-0.301,0.0320727536835918,-1700.45,0.119,1181.4,bnc,euc,lowercase,conditional_probability_None,r_03,None,count,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
euc_bnc_conditional_probability_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.457,-0.593,-0.317,0.0368925389206372,-3085.25,0.036,1178.1,euc_bnc_conditional_probability_None_r5m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_conditional_probability_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.456,-0.578,-0.307,0.0368925389206372,-3099.9,0.037,1179.3,bnc,euc,lowercase,conditional_probability_None,r_05,None,count,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
euc_bnc_log_cooccurrence_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.133,-0.318,0.079,0.0730943275264226,-3.8,0.002,1172.5,euc_bnc_log_cooccurrence_None_r1m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_log_cooccurrence_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.131,-0.311,0.057,0.0730943275264226,-3.79,0.002,1173.9,bnc,euc,lowercase,log_cooccurrence_None,r_01,None,count,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_bnc_log_cooccurrence_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.299,-0.485,-0.113,0.0994755816630588,-1.23,0.006,1174.8,euc_bnc_log_cooccurrence_None_r10m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_log_cooccurrence_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.297,-0.474,-0.106,0.0994755816630588,-1.23,0.007,1176.2,bnc,euc,lowercase,log_cooccurrence_None,r_10,None,count,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_bnc_log_cooccurrence_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.229,-0.429,-0.036,0.0993136027230096,-2.16,0.003,1173.5,euc_bnc_log_cooccurrence_None_r3m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_log_cooccurrence_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.227,-0.423,-0.031,0.0993136027230096,-2.16,0.004,1174.9,bnc,euc,lowercase,log_cooccurrence_None,r_03,None,count,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_bnc_log_cooccurrence_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.268,-0.457,-0.095,0.100645639722911,-1.69,0.004,1174.1,euc_bnc_log_cooccurrence_None_r5m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_log_cooccurrence_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.266,-0.45,-0.065,0.100645639722911,-1.69,0.005,1175.4,bnc,euc,lowercase,log_cooccurrence_None,r_05,None,count,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_bnc_pmi_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.154,-0.285,0.01,0.0378859757124619,-0.54,0,1167.5,euc_bnc_pmi_None_r1m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_pmi_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.152,-0.301,-0.005,0.0378859757124619,-0.55,0,1168.8,bnc,euc,lowercase,pmi_None,r_01,None,count,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_bnc_pmi_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.029,-0.166,0.119,0.0251537460813086,-0.51,0.001,1171,euc_bnc_pmi_None_r10m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_pmi_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.027,-0.17,0.134,0.0251537460813086,-0.51,0.001,1172.3,bnc,euc,lowercase,pmi_None,r_10,None,count,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_bnc_pmi_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.104,-0.255,0.074,0.031150710096384,-0.56,0,1168.4,euc_bnc_pmi_None_r3m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_pmi_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.102,-0.255,0.03,0.031150710096384,-0.56,0,1169.7,bnc,euc,lowercase,pmi_None,r_03,None,count,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_bnc_pmi_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.084,-0.24,0.101,0.0283245923721428,-0.55,0,1168.9,euc_bnc_pmi_None_r5m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_pmi_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.082,-0.23,0.097,0.0283245923721428,-0.55,0,1170.2,bnc,euc,lowercase,pmi_None,r_05,None,count,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_bnc_ppmi_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.155,-0.283,-0.028,0.0356205440516944,-0.54,0,1167.7,euc_bnc_ppmi_None_r1m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_ppmi_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.154,-0.288,-0.005,0.0356205440516944,-0.55,0,1169,bnc,euc,lowercase,ppmi_None,r_01,None,count,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_bnc_ppmi_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.031,-0.176,0.134,0.0245470395384678,-0.53,0.001,1171,euc_bnc_ppmi_None_r10m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_ppmi_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.03,-0.172,0.108,0.0245470395384678,-0.53,0.001,1172.3,bnc,euc,lowercase,ppmi_None,r_10,None,count,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_bnc_ppmi_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.105,-0.232,0.072,0.0294215333650434,-0.57,0,1168.6,euc_bnc_ppmi_None_r3m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_ppmi_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.103,-0.267,0.051,0.0294215333650434,-0.57,0,1169.9,bnc,euc,lowercase,ppmi_None,r_03,None,count,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_bnc_ppmi_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.085,-0.266,0.093,0.026932301316599,-0.55,0,1169,euc_bnc_ppmi_None_r5m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_ppmi_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.083,-0.251,0.099,0.026932301316599,-0.55,0,1170.4,bnc,euc,lowercase,ppmi_None,r_05,None,count,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_bnc_probability_ratios_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.468,-0.567,-0.351,0.00260279680992484,0,0.002,1172.2,euc_bnc_probability_ratios_None_r1m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_probability_ratios_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.465,-0.571,-0.379,0.00260279680992484,0,0.002,1173.7,bnc,euc,lowercase,probability_ratios_None,r_01,None,count,1178.2,1179.41,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
euc_bnc_probability_ratios_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.396,-0.507,-0.292,0.00459673140755428,0,0.044,1178.4,euc_bnc_probability_ratios_None_r10m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_probability_ratios_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.394,-0.51,-0.271,0.00459673140755428,0,0.046,1179.7,bnc,euc,lowercase,probability_ratios_None,r_10,None,count,1178.2,1179.41,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
euc_bnc_probability_ratios_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.426,-0.551,-0.317,0.00272372780572816,0,0.013,1176.1,euc_bnc_probability_ratios_None_r3m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_probability_ratios_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.424,-0.527,-0.311,0.00272372780572816,0,0.014,1177.5,bnc,euc,lowercase,probability_ratios_None,r_03,None,count,1178.2,1179.41,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
euc_bnc_probability_ratios_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.412,-0.528,-0.298,0.00330705723498784,0,0.025,1177.4,euc_bnc_probability_ratios_None_r5m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_probability_ratios_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.411,-0.531,-0.288,0.00330705723498784,0,0.027,1178.7,bnc,euc,lowercase,probability_ratios_None,r_05,None,count,1178.2,1179.41,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
euc_bnc_skipgram_100_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.017,-0.209,0.236,-0.0903059370307614,22.9,0.298,1181.6,euc_bnc_skipgram_100_r1m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_skipgram_100_r1,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.016,-0.186,0.223,-0.0903059370307614,22.94,0.3,1182.8,bnc,euc,lowercase,skipgram,r_01,100,predict,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
euc_bnc_skipgram_100_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.132,-0.047,0.334,-0.157779335744934,119.7,0.002,1172.1,euc_bnc_skipgram_100_r10m_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_bnc_skipgram_100_r10,m_RT ~ country + Letters_n + Syllables_n+ logBNC,0.131,-0.066,0.305,-0.157779335744934,120.41,0.002,1173.3,bnc,euc,lowercase,skipgram,r_10,100,predict,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
